number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
933,2019-09-13T18:23:13Z,2019-09-18T16:06:57Z,2019-09-18T16:06:57Z,1,4,2,"Currently, there's 267 open issues (11 pages), some of which are years old, inactive, irrelevant, etc.
This pull request aims for stale-bot to close inactive stale issues.
This will help cull the list and keep it ""fresh"". This will give collaborators an easier time when looking at what they can help with and lowering the bar a tiny bit for new collaborators.",2,2
939,2019-09-19T07:45:19Z,2019-09-19T13:00:59Z,2019-09-19T13:00:59Z,1,7,11,,3,2
940,2019-09-19T19:31:36Z,2019-09-23T13:44:21Z,2019-09-23T13:44:21Z,2,6,6,"This is a trivial fix, but the xmlns links in the SVGs were using ""http://www.w3.org/1999/xhtml""
I believe that xmlns=""https://www.w3.org/1999/xhtml"" is better so I cleaned it up wherever I could find it. I tested with a yarn link and it works as expected.
Also fixed a couple http links to the gh-pages. ;)",4,7
968,2019-10-02T01:30:25Z,2019-10-02T13:54:35Z,2019-10-02T13:54:35Z,4,18894,10,"Math.random() is not cryptogaphically secure, but the crypto-random-string
package provides what is needed with a cryptographically secure pseudo-random
number generator.",3,3
973,2019-10-04T19:13:48Z,2019-10-08T10:56:50Z,2019-10-08T10:56:50Z,11,205,61,"Resolves #963
I added support for class annotations and did some minor changes needed for this feature.
I centered the class title because it would look quite odd it the annotation and the class title would be left aligned. Also I made the class title bold to make it distinguishable from the annotations. I decided for this syntax:
class Class01
<<interface>> Class01

class Class10 {
  <<service>>
}",4,6
985,2019-10-08T21:01:05Z,2019-10-15T16:39:20Z,2019-10-15T16:39:20Z,2,24,3,Resolves #984,3,1
1000,2019-10-15T20:23:58Z,2019-10-16T06:48:03Z,2019-10-16T06:48:03Z,2,2,2,It seems the CONTRIBUTING.md was not linked in the README.,4,1
1002,2019-10-16T01:22:00Z,2019-10-17T17:31:57Z,2019-10-17T17:31:57Z,2,54,0,Resolves #1001,4,6
1011,2019-10-16T22:41:33Z,,2021-02-25T20:34:34Z,10,149,18988,Resolves #873,2,1
1025,2019-10-23T06:11:04Z,2019-10-23T13:21:31Z,2019-10-23T13:21:31Z,1,43,32,Fixed spelling errors. Applied some markdown lint standards.,3,2
1039,2019-10-29T16:22:32Z,2019-10-30T18:01:11Z,2019-10-30T18:01:12Z,4,14,11,"Hello, please review a contributing beginner pull request to this awesome library.
I tried to keep the changes as simple as possible to fix that particular issue, because it seems high value compared to time spent for the fix.


Resolves #656
Class diagram ALPHA pattern now include underscore


 unit test


 documentation",4,2
1047,2019-11-02T15:42:16Z,2019-11-03T15:18:43Z,2019-11-03T15:18:43Z,1,1,1,,2,0
1049,2019-11-03T14:34:35Z,2019-11-19T18:45:27Z,2019-11-19T18:45:27Z,3,891,611,"Resolves #1048
Added workflow for build.
In order to get coveralls working, according to their docs there need to be specified 2 secrets:

COVERALLS_SERVICE_NAME (the name of your build system)
COVERALLS_REPO_TOKEN (the secret repo token from coveralls.io)

In order to allow publishing to npm, there needs to be another secret (e.g. NPM_TOKEN) containing  an api key with according permissions.",2,5
1050,2019-11-05T09:05:36Z,2019-11-08T10:42:45Z,2019-11-08T10:42:46Z,3,114,24,Fixes #1044,2,3
1067,2019-11-14T19:19:42Z,,2021-02-25T20:34:46Z,5,52,9,"Resolves #1066
Added a validate function that wraps the parse function as proposed. Gonna adjust the docs asap.",3,2
1070,2019-11-17T16:45:01Z,2019-11-18T13:41:24Z,2019-11-18T13:41:24Z,1,22,0,Resolves #1062,2,0
1075,2019-11-18T15:33:45Z,2019-11-19T13:33:23Z,2019-11-19T13:33:23Z,1,8,6,,2,1
1077,2019-11-19T20:07:16Z,2019-11-20T18:42:55Z,2019-11-20T18:42:55Z,2,11,253,Resolves #1076,2,0
1080,2019-11-19T20:34:03Z,,2019-11-30T17:28:00Z,3,26,4,Resolves #1079,3,2
1081,2019-11-19T20:39:57Z,2019-11-21T19:54:15Z,2019-11-21T19:54:16Z,4,41,4,"Using # to indicate protected status of a member or method causing parser error when not used inside class declaration brackets {}.  Removed '#' from LABEL regex
Resolves #1061",3,6
1086,2019-11-20T20:12:32Z,2019-11-21T19:58:50Z,2019-11-21T19:58:50Z,1,12,4,Resolves #1085,2,0
1089,2019-11-26T19:27:56Z,2019-11-30T23:39:33Z,2019-11-30T23:39:34Z,7,187,53,"Updated regex in parser to correctly handle comments in class diagrams.  Also updated flowchart parser to remove unused elements for comments, as well as modifying the regex to match
Resolves #1073",2,0
1090,2019-11-26T23:37:31Z,2019-11-27T16:23:51Z,2019-11-27T16:23:51Z,5,64,0,"Adding section to documentation with examples for adding comments in diagrams
Resolves #1074",3,3
1098,2019-11-28T12:15:41Z,2019-11-30T23:42:42Z,2019-11-30T23:42:42Z,13,225,6,Resolves #1053,4,1
1101,2019-11-28T14:29:04Z,2019-12-11T20:32:03Z,2019-12-11T20:32:03Z,5,86,17,"Usage:
gantt
  apple :a, 2017-07-20, 1w
  banana :crit, b, 2017-07-23, 1d
  cherry :active, c, after b a, 1d

Separated by space
Resolves #552",6,9
1103,2019-11-29T22:11:25Z,2019-11-30T23:42:03Z,2019-11-30T23:42:03Z,1,1,3,"An attempt at adding IE11 compatibility (ie >= 11) while preserving the current requirements (current node) and following browserlist best practices (defaults).
Unfortunately I have no clue if this actually does what I expect it to do. Also I do not know how to add browser compatibility testing. Someone should definitely review this.
Resolves #1030",2,0
1105,2019-11-30T17:29:22Z,,2021-02-25T20:35:43Z,3,26,4,Resolves #1079,4,1
1107,2019-12-01T00:05:38Z,2019-12-01T06:34:59Z,2019-12-01T06:35:00Z,6,99,6,"Resolves #1106
This pr adds several workflows automating the release management.
PR Labeler
This workflow will label PRs based on their branch name.
Release drafter
This workflow automatically drafts a release once triggered on develop and creates/updates release notes based on merged PRs. It uses the PR labels to categorise them so we need to make sure they are always present and people stick to the conventions.
Release publish
This workflow is triggered once a release is published. It will gather the version from the release tag, so the release tag should always match the version (which should be set automatically in the draft release). It bumps the package version accordingly, creates a merge from the release branch to master and then publishes the package to npm.",2,0
1114,2019-12-03T21:11:08Z,2019-12-04T18:14:36Z,2019-12-04T18:14:36Z,5,1181,1673,"With that done, we can:

  Delete / archive unofficial repository

Note: The unofficial npm package MUST remain available. There are mermaid versions that depend on it.

Resolves #1112
Took the opportunity to run yarn upgrade and fix some package versions.",2,0
1120,2019-12-06T19:57:55Z,2019-12-11T18:09:20Z,2019-12-11T18:09:20Z,6,161,8,"Adding support in class diagram parser to translate characters surrounded by ~ into a generic type definition ie: Class01~T~ would turn into Class01<T>
Resolves #1063",5,7
1121,2019-12-06T20:41:28Z,2019-12-11T18:04:30Z,2019-12-11T18:04:30Z,1,7,0,Added template for pull requests,3,0
1131,2019-12-10T02:15:16Z,2019-12-11T18:43:33Z,2019-12-11T18:43:33Z,5,93,15,"Added logic to allow rendering of method name with italics or underline based on classifier appended to method name.  Supports abstract (italic)and static (underline) methods.
Also updated docs
Resolves #1104",3,0
1132,2019-12-10T02:58:23Z,2019-12-11T19:04:32Z,2019-12-11T19:04:33Z,7,131,14,"Resolves #910 set correct position and style for edge labels when using linkStyle
Resolves #1088 handle multiline texts in edge labels when using linkStyle
I did both issues in one commit as they were found in exactly the same code blocks. I hope that's ok for that case, otherwise I'll certainly go for separate PRs next time.",3,2
1136,2019-12-11T00:50:07Z,2020-01-01T08:29:01Z,2020-01-01T08:29:01Z,3,80,0,"This is meant to address: #921
After researching this issue I agreed with Dunning-Kruger that it seemed prudent to support passing in the node identifier as the callback parameter as a solution. I then found that the project already supports this for flowcharts. Gantt charts, on the other hand, already support passing in custom parameters to a callback function. This, however, was not reflected in the documentation.
For continuity between flowchart and Gantt, I added in code to automatically pass in the task identifier to the callback function if no custom callback parameters are specified. I also added interaction documentation based off of the documentation for flowchart and #804.
This would be my first contribution so any feedback would be appreciated.",3,1
1140,2019-12-12T12:54:06Z,2019-12-23T07:56:41Z,2019-12-23T07:56:41Z,1,4,5,"Summary
Remove reference to mermaidAPI.js in the API.md doc.  Also changed the code to mermaid.render because this statement is an alias to mermaidAPI.render, at least per mermaid.js line 175,
Design Descisions
I made this change because I recently called mermaid.js in this manner with version 8.4.3, e.g. mermaid.render instead of mermaid.mermaidAPI.parse. I feel appending the mermaidAPI is confusing or at least confused me when learning mermaid.js.
Resolves #1124",3,4
1153,2019-12-21T19:49:48Z,2019-12-23T09:04:31Z,2019-12-23T09:04:31Z,5,63,6,"Summary
Improved regex for multiline texts to find <br /> as well as <br/> and <br>.
Design Descisions
Improved regex for multiline texts in sequence diagram renderer.
Resolves #702",4,1
1156,2019-12-23T16:10:39Z,2019-12-31T15:56:21Z,2019-12-31T15:56:21Z,6,23,11,"Summary
This extends the br tag regex to accommodate an arbitrary amount of
any type of whitespace instead of a single space character, which holds
more closely to the HTML spec1
This extends the fix to #702 added in #1153
Design Descisions
This replaces the use of  ?\/> with \s*\/> which changes two things

It allows for the other 3 whitespace characters beyond the space character
It allows for 0 or more whitespace characters instead of only 0 or 1.",4,2
1159,2019-12-23T22:16:26Z,2019-12-29T07:47:08Z,2019-12-29T07:47:09Z,1,19,0,"Summary
This PR adds a GitHub action that analyzes current cypress.io tests and shows a nice overview of them. When a test is added / skipped / removed this analyzer shows it in a comment.
When a PR is created with a test a new label ""has tests"" is added
Genrally, it will add a comment with full information on current tests:

Tests added by this Pull Request
Tests removed by this Pull Request
Tests skipped by this Pull Request
Adds label 'has tests' if PR contains tests
Fails when found .only exclusive tests

Design Decisions
This works as GitHub action on each PR, and compares changes with base branch. Then cypress/integration tests are statically analyzed for changes and a comment is added to PR.
Read more about it here: https://github.com/testomatio/check-tests
Demo: DavertMik/vue-cli#1 (comment)
Purpose
I hope this improves the visibility of e2e tests and  helps to manage and review tests.
Demo
mermaid was already analized in my fork and here is the report I got: DavertMik#1 (comment)
I also copy pasted comment to show it here 👇

🌀 Tests overview by Testomatio
Found 92 cypress tests in 14 files
No new tests added or removed

  📑 List all tests

📝 cypress/integration/other/configuration.spec.js

📎 Configuration

📎 arrowMarkerAbsolute

should handle default value false of arrowMarkerAbsolute
should handle default value false of arrowMarkerAbsolute
should handle arrowMarkerAbsolute excplicitly set to false
should handle arrowMarkerAbsolute excplicitly set to ""false"" as false
should handle arrowMarkerAbsolute set to true





📝 cypress/integration/other/interaction.spec.js

📎 Interaction

📎 Interaction - security level loose

should handle a click on a node with a bound function
should handle a click on a node with a bound function where the node starts with a number
should handle a click on a node with a bound url
should handle a click on a node with a bound url where the node starts with a number
should handle a click on a task with a bound URL clicking on the rect
should handle a click on a task with a bound URL clicking on the text
should handle a click on a task with a bound function
should handle a click on a task with a bound function


📎 Interaction - security level tight

should handle a click on a node without a bound function
should handle a click on a node with a bound function where the node starts with a number
should handle a click on a node with a bound url
should handle a click on a node with a bound url where the node starts with a number
should handle a click on a task with a bound URL clicking on the rect
should handle a click on a task with a bound URL clicking on the text
should handle a click on a task with a bound function
should handle a click on a task with a bound function


📎 Interaction - security level other, missspelling

should handle a click on a node with a bound function
should handle a click on a node with a bound function where the node starts with a number
should handle a click on a node with a bound url
should handle a click on a task with a bound function
should handle a click on a task with a bound function





📝 cypress/integration/other/rerender.spec.js

📎 Rerendering

should be able to render and rerender a graph via API



📝 cypress/integration/other/webpackUsage.spec.js

📎 Sequencediagram

should render a simple sequence diagrams



📝 cypress/integration/other/xss.spec.js

📎 XSS

should handle xss in tags
should handle xss in tags in non-html mode



📝 cypress/integration/rendering/classDiagram.spec.js

📎 Class diagram

1: should render a simple class diagram
2: should render a simple class diagrams with cardinality
should render a simple class diagram with different visibilities
should render multiple class diagrams
4: should render a simple class diagram with comments
5: should render a simple class diagram with abstract method
6: should render a simple class diagram with static method
7: should render a simple class diagram with Generic class
8: should render a simple class diagram with Generic class and relations



📝 cypress/integration/rendering/current.spec.js

📎 State diagram

should render a state with states in it



📝 cypress/integration/rendering/flowchart.spec.js

📎 Flowcart

1: should render a simple flowchart no htmlLabels
2: should render a simple flowchart with htmlLabels
3: should render a simple flowchart with line breaks
4: should render a simple flowchart with trapezoid and inverse trapezoid vertex options.
4: should style nodes via a class.
5: should render a flowchart full of circles
6: should render a flowchart full of icons
7: should render labels with numbers at the start
8: should render subgraphs
9: should render subgraphs with a title starting with a digit
10: should render styled subgraphs
11: should render a flowchart with long names and class definitions
12: should render color of styled nodes
13: should render hexagons
14: should render a simple flowchart with comments
15: Render Stadium shape
16: Render Stadium shape
17: Chaining of nodes
18: Multiple nodes and chaining in one statement
19: Multiple nodes and chaining in one statement



📝 cypress/integration/rendering/gantt.spec.js

📎 Sequencediagram

should render a gantt chart
Multiple dependencies syntax



📝 cypress/integration/rendering/info.spec.js

📎 Sequencediagram

should render a simple info diagrams



📝 cypress/integration/rendering/pie.spec.js

📎 Pie Chart

should render a simple pie diagram
should render a simple pie diagram with long labels
should render a simple pie diagram with capital letters for labels



📝 cypress/integration/rendering/sequencediagram.spec.js

📎 Sequence diagram

should render a simple sequence diagram
should handle different line breaks
📎 background rects

should render a single and nested rects
should render rect around and inside loops
should render rect around and inside alts
should render rect around and inside opts





📝 cypress/integration/rendering/stateDiagram.spec.js

📎 State diagram

should render a simple state diagrams
should render a long descriptions instead of id when available
should render a long descriptions with additional descriptions
should render a single state with short descr
should render a transition descrions with new lines
should render a state with a note
should render a state with on the left side when so specified
should render a state with a note together with another state
should render a note with multiple lines in it
should render a states with descriptions including multi-line descriptions
should render a simple state diagrams
should render a simple state diagrams with labels
should render state descriptions
should render composit states
should render multiple composit states
should render forks in composit states
should render forks and joins
should render conurrency states
should render a state with states in it
Simplest compone state",4,5
1162,2019-12-25T03:09:42Z,2019-12-31T15:57:17Z,2019-12-31T15:57:17Z,3,61,1,"📑 Summary
This is a one line fix for a bug where there's an infinite loop when adjusting a date range that ends with a date of the 31st. The problem was that startTime.date() could never exceed endTime.date() when endTime.date() was the 31st. The code would continue to increment startTime indefinitely, causing the page to freeze.
Resolves #1060
📏 Design Decisions
Instead of the while loop being conditional on comparing the days of the month (i.e. 1, 2, .. 30, 31), it compares the full date object, including the month and year.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,0
1163,2019-12-26T14:47:10Z,2019-12-31T15:58:47Z,2019-12-31T15:58:48Z,1,33,9,"📑 Summary
Improved flowchart renderer to set links on the entire node so you can click a link anywhere on the node (before this modification it was only possible by clicking the node label).
Resolves #891
📏 Design Decisions
Used DOM manipulation inside the SVG node to wrap the shape as well as the label in an anchor object. Did not include additional tests to renderer, interaction or cypress integration because they already exist.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",4,1
1165,2019-12-31T01:30:08Z,2020-01-02T16:10:49Z,2020-01-02T16:10:49Z,5,322,7,"📑 Summary
Brief description about the content of your PR.
click functionality added to class diagrams
Resolves #1064
📏 Design Decisions
Chose not to completely mimic how interactions are handled with flowcharts, as the implementation around building graph and rendering was different enough that I was struggling to make it exactly the same.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,1
1166,2019-12-31T15:37:05Z,2020-01-01T08:24:57Z,2020-01-01T08:24:57Z,9,159,19,"📑 Summary
Added cylindric node shape to flowchart implementation.
Resolves #1154
📏 Design Decisions

Used syntax [(...)] for cylindric nodes.
Used SVG path for cylindric visualisation.

📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1170,2020-01-02T19:09:07Z,2020-01-05T11:07:35Z,2020-01-05T11:07:35Z,7,167,48,"📑 Summary
Additional updates to handle click events in class diagrams
Added text sanitization for tooltips
Added handling for defining callback functions
Resolves #1064
📏 Design Decisions
Describe the way your implementation works or what design decisions you made if applicable.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,1
1171,2020-01-02T19:16:17Z,2020-01-05T11:02:37Z,2020-01-05T11:02:37Z,5,54,25,"📑 Summary
This PR adds dashed-line support for class diagram relations like dependency, realization, etc.
Resolves #1146
📏 Design Decisions
Implementation follow similar JISON format like other relation definition, no changes in JISON. Make use of the relation line type which can be solid or dashed.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",4,1
1176,2020-01-05T21:10:06Z,2020-01-08T17:16:04Z,2020-01-08T17:16:04Z,3,46,4,"📑 Summary
Added nodeSpacing and rankSpacing to flowchart configuration settings.
Resolves #1152
📏 Design Decisions
Set dagre parameters nodesep and ranksep when calling setGraph() in the flowchart renderer.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,3
1188,2020-01-08T12:57:57Z,2020-01-08T17:06:30Z,2020-01-08T17:06:30Z,4,93,3,"📑 Summary
Enhanced gantt renderer to handle multiline texts in section titles.
Resolves #743
📏 Design Decisions
Split up the texts and appended tspan elements for the lines.
Modified y position according to number of text lines in the titles.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,1
1194,2020-01-09T16:00:11Z,2020-01-14T17:35:01Z,2020-01-14T17:35:01Z,1,1,1,"📑 Summary
Resolves #1192
📏 Design Decisions
Seems like the bug was a simple typo.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1195,2020-01-09T16:05:10Z,2020-01-15T17:29:02Z,2020-01-15T17:29:03Z,1,8,3,"📑 Summary
Resolves #1193
📏 Design Decisions
In graphlib edges have an ID that is constructed from the nodes being linked plus an (optional) name. If two edges are provided with the same nodes and name (or no name at all) then they overwrite each other. Mermaid's class diagram parser already collected the relations correctly but added them without name. I'm now using the relation label as a natural choice for the edges name. This fixes the problem.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,1
1198,2020-01-12T13:13:45Z,2020-01-15T15:48:59Z,2020-01-15T15:48:59Z,2,26,0,"📑 Summary
Fix for #1176, added docs and default values to mermaidAPI.",2,0
1199,2020-01-12T13:44:15Z,2020-01-15T15:50:11Z,2020-01-15T15:50:11Z,2,36,8,"📑 Summary
Fixed the script tags in the documentation so the second configuration example in the mermaidAPI section is displayed as well.",2,0
1202,2020-01-13T21:18:09Z,2020-01-15T15:53:07Z,2020-01-15T15:53:07Z,9,112,45,"📑 Summary
Updated the regex for finding line breaks through  tags so they are all identical.
Resolves #1200
📏 Design Decisions
Updated the regex definitions (did not centralize them in utils for now).
Added unit test and integration test for stateDiagram.
Added unit test for multiline node labels in flowcharts.
Added checking for <br\t/> to unit test for multiline edge labels in flowcharts.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1203,2020-01-14T00:09:17Z,2020-01-29T20:08:42Z,2020-01-29T20:08:42Z,7,414,77,"📑 Summary
The intent of this PR is to provide support for generic types for fields and methods (both parameters and return types)
Resolves #1179
📏 Design Decisions
Split out some display and text formatting functionality into a separate module to make things a bit clearer.  Added new functionality for parsing using regex to identify fields/methods, etc.  Also included function to use as a catch all - in case for some reason the new regex methods do not parse correctly, the old style of formatting the members will be used
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,1
1204,2020-01-14T22:52:54Z,2020-01-15T17:27:48Z,2020-01-15T17:27:48Z,4,41,1,"📑 Summary
Flowchart nodes with intentional ""empty"" labels (whitespace characters) are no longer overridden by the node ID when a style is applied to them.
Resolves #1196
📏 Design Decisions
Modified the condition for setting the node ID as label text in flowDb.js/addVertex() only to be met if no label text is defined. Added unit test and integration test.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,1
1214,2020-01-19T17:27:01Z,2020-01-22T16:59:53Z,2020-01-22T16:59:54Z,3,17,11,"📑 Summary
Bugfix: Class definition is not applied to flowchart nodes with links.
Resolves #1212
📏 Design Decisions
Assigned classes to the anchor item as well to keep its contents styled according to class definitions. Modified tests in dist/index.html and cypress integration by applying a classDef to nodes with and without links.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1219,2020-01-24T00:38:44Z,2020-01-27T19:01:20Z,2020-01-27T19:01:20Z,4,46,2,"📑 Summary
The text color for flowchart nodes can be set by using color in style definitions. The color attribute can be used for enabled as well as disabled htmlLabels.
Resolves #487
📏 Design Decisions
Added the color setting to svg text objects styles via fill attribute.
Added tests and extended the style example in the docs.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1222,2020-01-26T16:00:36Z,2020-01-27T19:13:08Z,2020-01-27T19:13:08Z,4,97,5,"📑 Summary
Reenabled support for anchor links and javascript execution if security level is set to 'loose'.
Resolves #1218
📏 Design Decisions
Removed protocol auto-completion from utils.js/formatUrl(). Added unit tests and integration tests.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,0
1238,2020-02-02T22:12:06Z,2020-02-05T18:36:13Z,2020-02-05T18:36:13Z,6,123,83,"📑 Summary
The link label text can be colored by using color settings in the linkStyle definition.
Resolves #962
📏 Design Decisions
Applied color settings to edge label style. Extended the tests for label text color (dist/index.html and cypress integration test) and linkStyle example in the docs.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,4
1241,2020-02-04T00:09:04Z,2020-02-05T18:42:02Z,2020-02-05T18:42:02Z,5,441,456,"📑 Summary
Refactor to move some functions from module classRenderer.js to module svgDraw.js (which itself was renamed from classMemberRenderer.js
Intent was to move functions that were adding or modifying to the DOM, as opposed to graph specific actions.
Resolves #1240
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,0
1248,2020-02-07T04:29:08Z,2020-02-11T06:02:51Z,2020-02-11T06:02:51Z,1,2,1,"📑 Summary
Resolves #1247
Fix this issue by applying the workaround mentioned in webpack/webpack#6784.
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",2,1
1254,2020-02-13T14:51:54Z,2020-02-15T22:54:06Z,2020-02-15T22:54:06Z,1,2,2,fixes typos,2,1
1268,2020-02-21T21:50:38Z,2020-02-25T18:14:23Z,2020-02-25T18:14:23Z,6,51,42,"📑 Summary
Moved getRows function from state/stateRenderer.js and state/shapes.js into common/common.js. Broke out section into small one line functions for replacing line breaks, then moved the sanitize function from utils.js to this new module as there is shared functionality
Resolves #1169
📋 Tasks
Make sure you

 📖 have read the contribution guidelines
 💻 have added unit/e2e tests (if appropriate)
 🔖 targeted develop branch",3,0
