number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
872,2018-10-13T17:09:51Z,2018-10-17T20:01:51Z,2018-10-17T20:01:51Z,1,28,70,"The readme.md was a bit clutched, with some repeated instructions, messy writing, dated info and useless examples. I've cleaned it up a bit and hopefully improved the copy.",2,0
901,2019-01-17T00:28:39Z,2020-04-20T14:46:02Z,2020-04-20T14:46:02Z,15,315,270,"Following the old #331, on this PR I improved some animations adding some squash and stretch to make them smoother.
A demo can be found here:
https://codepen.io/eltonmesquita/full/ZYBLqL
This is a proposal as if we follow this path there will be some more animations to be tweaked.",4,4
923,2019-04-03T10:25:55Z,,2019-12-07T15:06:47Z,1,13,6,I made changes to the animateCSS function to accept multiple classes like 'tada faster'.,3,3
931,2019-05-08T09:32:39Z,2019-05-29T01:59:30Z,2019-05-29T01:59:30Z,1,4,3,This way motion is still reduced and functionality that depends on animations/transitions doesn't break.,6,14
939,2019-05-30T17:27:40Z,2019-06-04T22:38:41Z,2019-06-04T22:38:41Z,2,2,6885,"Suggesting to remove the npm-shrinkwrap.json file for these reasons:

The npm docs recommend it only for CLI tools. They discourage publishing the file for library authors. Also here:


It shares a format with npm-shrinkwrap.json, which is essentially the same file, but allows publication. This is not recommended unless deploying a CLI tool or otherwise using the publication process for producing production packages.


Fixes #938, install issue with Node v12",4,20
972,2019-09-02T08:00:47Z,2019-12-07T14:53:22Z,2019-12-07T14:53:22Z,1,3,3,prevents HTTP redirects,3,5
980,2019-10-01T04:55:41Z,,2020-04-21T10:43:02Z,21,217,144,"Add new animation Press and shakeY
Refactory shake name for shakeX

press.css
shakeX.css
shakeY.css

Refactory styles in transform-origin

rotateIn.css
rotateInDownLeft.css
rotateInDownRight.css
rotateInUpLeft.css
rotateInUpRight.css
rotateOut.css
rotateOutDownLeft.css
rotateOutDownRight.css
rotateOutUpLeft.css
rotateOutUpRight.css
hinge.css
zoomOutDown.css
zoomOutLeft.css
zoomOutRight.css
zoomOutUp.css

Update animate-config and files of project
Preview Codepen 👍",3,8
981,2019-10-01T05:02:29Z,,2020-04-20T15:12:56Z,2,9,7,"Updating gh-pages with shakeX, shakeY and press new compiled file
About this Pull resquest 980
Preview Codepen",3,2
982,2019-10-01T07:59:20Z,2019-12-07T14:42:08Z,2019-12-07T14:42:08Z,1,1,0,The .delay-1s is missing from the readme,3,1
1005,2020-01-08T16:39:47Z,,2020-03-20T20:13:07Z,2,33,23,"Hi! 🙂
This PR simplifies code contributions by fully automating the setup with Gitpod( A free VS Code like
IDE ). With a single click, it will launch a Ready-To-Code workspace with all the dependencies being pre-installed & the build script in process so that anyone interested in contributing can start straight away.
It seems to work well. You can give it a try on my fork of the repo via the link below:
https://gitpod.io/#https://github.com/nisarhassan12/animate.css",3,4
1018,2020-02-01T20:35:59Z,,2020-03-24T18:50:55Z,1,10,12,"so that one can use options while invoking eg: animateCSS(node,'fadeIn slower')",3,5
1029,2020-03-02T20:24:10Z,2020-04-20T10:30:58Z,2020-04-20T10:30:58Z,11,295,35,"Here are my updates...

Update the package to v4
Solve issue #998 [new feature: new utility class called animate loop]
Solve issue #1004 [revise lightspeed animations]
Solve issue #1000
Update README.md
Update builds

more updates coming soon...",2,2
1033,2020-03-18T14:50:32Z,2020-04-10T14:21:00Z,2020-04-10T14:21:00Z,1,14,0,"In order to guide contributors to better outcomes, I wanted to add contribution guidelines that highlight some of the reasons new animations are rejected.
@eltonmesquita @warengonzaga, I’m open to any suggestions on what else to add to these guidelines.

 Add contribution section currently in Readme
 Add guidance around third-party libraries and dev tools",3,0
1038,2020-03-28T17:36:07Z,,2020-03-29T12:21:54Z,4,37,1,Add Rotation Animate Class,3,2
1043,2020-04-20T18:43:45Z,2020-04-21T13:54:35Z,2020-04-21T13:54:35Z,7,71,3692,"Kindly review @eltonmesquita thank you!
Fixes #914",4,17
1046,2020-04-25T19:35:58Z,2020-05-05T19:29:13Z,2020-05-05T19:29:13Z,35,2816,280,"This PR restructure and implements a new layout for the demo website. You can see it live here.

 New layout  by @daneden 🎉🎉🎉
 Merges the gh-pages branch with the current branch (dev), so everything can be automated
 Animation list is automatically generated directly from the animate.css file
 The Readme file was split for easy updates and gets compiled and injected in the template file (I've written a very simple static generator)
 The demo website now holds the whole library documentation
 The structure is easy to understand and maintain and there's just 1 dependency to make the maintenance easier
 The docs still need to be rewritten and I'll make a PR soon defining a few things I think are important
 Cross-browser testing

Solves #837 .",10,27
1050,2020-05-07T13:34:07Z,2020-05-07T15:42:34Z,2020-05-07T15:42:34Z,93,4720,1372,"This PR updates Animate.css with the following:

New animations:

ShakeY
fadeInTopLeft
fadeInTopRight
fadeInBottomLeft
fadeInBottomRight
fadeOutTopLeft
fadeOutTopRight
fadeOutBottomRight
fadeOutBottomLeft
lightSpeedInRight
lightSpeedInLeft
lightSpeedOutRight
lightSpeedOutLeft
backOutDown
backOutLeft
backOutRight
backOutUp
Bouncing entrances
bounceIn
bounceInDown
bounceInLeft
bounceInRight
bounceInUp


Improved animations
Adds prefix animate__ to all classes, avoiding CSS class clashes
Adds new utility classes
Adds CSS custom properties support
Leaner and up-to-date dependencies build system
Updates demo-website layout
Add and improve documentation and build system to the demo-website",7,8
1051,2020-05-07T17:01:13Z,2020-05-08T11:22:32Z,2020-05-08T11:22:33Z,1,1,1,,4,8
1064,2020-05-22T21:11:32Z,2020-05-29T11:44:31Z,2020-05-29T11:44:31Z,1,3,3,The classes names in some code examples are wrong.,2,1
1074,2020-06-15T12:53:40Z,2020-06-15T15:21:40Z,2020-06-15T15:21:40Z,1,10,0,"👋 Dependabot is moving natively into GitHub! This pull request migrates your configuration from Dependabot.com to a config file, using the new syntax. When you merge this pull request, we'll swap out dependabot-preview (me) for a new dependabot app, and you'll be all set!
With this change, you'll now use the Dependabot page in GitHub, rather than the Dependabot dashboard, to monitor your version updates. Dependabot is now configured exclusively using config files.
If you've got any questions or feedback for us, please let us know by creating an issue in the dependabot/feedback repository.
Learn more about the relaunch of Dependabot
Please note that regular @dependabot commands do not work on this pull request.
🤖💛",2,2
1082,2020-07-11T18:43:21Z,2020-07-13T08:43:20Z,2020-07-13T08:43:20Z,3,23,15,,2,0
1089,2020-08-07T06:38:52Z,2020-08-13T15:39:37Z,2020-08-13T15:39:38Z,1,15,0,Signed-off-by: Anthony Veaudry anthony@veaudry.pro,3,1
1096,2020-08-28T01:39:49Z,2020-09-17T18:16:13Z,2020-09-17T18:16:13Z,1,2,4,Adding {once : true} to node.addEventListener causes the event trigger to be removed after first use. This built-in method cleans up the requirement to remove event within event handler.,3,3
1106,2020-09-06T17:52:00Z,2020-09-07T11:12:06Z,2020-09-07T11:12:06Z,8,48,21,"Hi @eltonmesquita I'm referencing #1066 this task... done with it.
Also for the issue #1102 is now fixed.
Kindly review this PR... thank you! Let me know if there is any changes...",3,5
1107,2020-09-06T18:47:55Z,2020-09-07T08:46:54Z,2020-09-07T08:46:55Z,2,2,2,,2,0
1111,2020-09-14T05:25:58Z,2020-09-14T09:43:42Z,2020-09-14T09:43:42Z,2,5,5,"Bumps eslint from 7.8.1 to 7.9.0.

Release notes
Sourced from eslint's releases.

v7.9.0

3ca2700 Fix: Corrected notice for invalid (:) plugin names (#13473) (Josh Goldberg)
fc5783d Docs: Fix leaky anchors in v4 migration page (#13635) (Timo Tijhof)
f1d07f1 Docs: Provide install commands for Yarn (#13661) (Nikita Baksalyar)
29d1cdc Fix: prefer-destructuring removes comments (refs #13678) (#13682) (Milos Djermanovic)
b4da0a7 Docs: fix typo in working with plugins docs (#13683) (啸生)
6f87db7 Update: fix id-length false negatives on Object.prototype property names (#13670) (Milos Djermanovic)
361ac4d Fix: NonOctalDecimalIntegerLiteral is decimal integer (fixes #13588) (#13664) (Milos Djermanovic)
f260716 Docs: update outdated link (#13677) (klkhan)
5138c91 Docs: add missing eslint directive comments in no-await-in-loop (#13673) (Milos Djermanovic)
17b58b5 Docs: clarify correct example in no-return-await (fixes #13656) (#13657) (Milos Djermanovic)
9171f0a Chore: fix typo (#13660) (Nitin Kumar)
6d9f8fb Sponsors: Sync README with website (ESLint Jenkins)
97b0dd9 Sponsors: Sync README with website (ESLint Jenkins)
deab125 Sponsors: Sync README with website (ESLint Jenkins)
bf2e367 Sponsors: Sync README with website (ESLint Jenkins)
8929208 Sponsors: Sync README with website (ESLint Jenkins)




Changelog
Sourced from eslint's changelog.

v7.9.0 - September 12, 2020

3ca2700 Fix: Corrected notice for invalid (:) plugin names (#13473) (Josh Goldberg)
fc5783d Docs: Fix leaky anchors in v4 migration page (#13635) (Timo Tijhof)
f1d07f1 Docs: Provide install commands for Yarn (#13661) (Nikita Baksalyar)
29d1cdc Fix: prefer-destructuring removes comments (refs #13678) (#13682) (Milos Djermanovic)
b4da0a7 Docs: fix typo in working with plugins docs (#13683) (啸生)
6f87db7 Update: fix id-length false negatives on Object.prototype property names (#13670) (Milos Djermanovic)
361ac4d Fix: NonOctalDecimalIntegerLiteral is decimal integer (fixes #13588) (#13664) (Milos Djermanovic)
f260716 Docs: update outdated link (#13677) (klkhan)
5138c91 Docs: add missing eslint directive comments in no-await-in-loop (#13673) (Milos Djermanovic)
17b58b5 Docs: clarify correct example in no-return-await (fixes #13656) (#13657) (Milos Djermanovic)
9171f0a Chore: fix typo (#13660) (Nitin Kumar)
6d9f8fb Sponsors: Sync README with website (ESLint Jenkins)
97b0dd9 Sponsors: Sync README with website (ESLint Jenkins)
deab125 Sponsors: Sync README with website (ESLint Jenkins)
bf2e367 Sponsors: Sync README with website (ESLint Jenkins)
8929208 Sponsors: Sync README with website (ESLint Jenkins)




Commits

022257a 7.9.0
1f0a4ac Build: changelog update for 7.9.0
3ca2700 Fix: Corrected notice for invalid (:) plugin names (#13473)
fc5783d Docs: Fix leaky anchors in v4 migration page (#13635)
f1d07f1 Docs: Provide install commands for Yarn (#13661)
29d1cdc Fix: prefer-destructuring removes comments (refs #13678) (#13682)
b4da0a7 Docs: fix typo in working with plugins docs (#13683)
6f87db7 Update: fix id-length false negatives on Object.prototype property names (#13...
361ac4d Fix: NonOctalDecimalIntegerLiteral is decimal integer (fixes #13588) (#13664)
f260716 Docs: update outdated link (#13677)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,0
1120,2020-09-20T17:53:14Z,2020-09-21T08:28:52Z,2020-09-21T08:28:52Z,1,3,3,"While working on our new project under Animate.css I saw these problems with Markdown so I fix it.
Also improve the contributors section with capitalize title approach.",2,0
1122,2020-09-22T20:01:51Z,2020-09-23T13:17:03Z,2020-09-23T13:17:03Z,3,4,4,"There is a small typo in docsSource/sections/01-usage.md, docsSource/sections/02-utilities.md.
Should read globally rather than globaly.",2,3
1130,2020-09-29T05:27:38Z,2020-10-01T10:19:26Z,2020-10-01T10:19:26Z,2,5,5,"Bumps postcss from 7.0.34 to 7.0.35.

Release notes
Sourced from postcss's releases.

7.0.35

Add migration guide link to PostCSS 8 error text.




Changelog
Sourced from postcss's changelog.

7.0.35

Add migration guide link to PostCSS 8 error text.




Commits

12832f3 Release 7.0.35 version
4455ef6 Use OpenCollective in funding
e867c79 Add migration guide to PostCSS 8 error
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,0
1174,2020-11-24T05:34:48Z,2020-11-25T17:38:15Z,2020-11-25T17:38:15Z,2,33,310,"Bumps postcss and postcss-header. These dependencies needed to be updated together.
Updates postcss from 7.0.35 to 8.1.10

Release notes
Sourced from postcss's releases.

8.1.10

Fixed LazyResult type export (by @yyx990803).
Fixed LazyResult type compatibility with Promise (by @antonk52).

8.1.9

Reduced dependencies number (by @TrySound).

8.1.8

Fixed LazyResult type compatibility with Promise (by @ludofischer).
Fixed HTTPS links in documentation.

8.1.7

Fix import support in TypeScript (by @remcohaszing).

8.1.6

Reverted package.exports Node.js 15 fix.

8.1.5

Fixed Node.js 15 warning (by @ShenHongFei).

8.1.4

Fixed TypeScript definition (by @Arthie).

8.1.3

Added package.types.

8.1.2

Fix API docs (by @Arthie).
Improve plugin guide (by @yunusga).
Prepare code base for Deno support (by @oscarotero).

8.1.1

Update funding link.

8.1 “Duke Gemory”

PostCSS 8.1 fixed new visitor API from the 8.0 release.
We fixed Root and RootExit re-calling on children's changes. And now visitors will visit the parent again if nested children were changed.
We added Once and OnceExit events, which will not be called again on node changes. You can use them to lint files or collect statistics:
module.exports = {
  postcssPlugin: 'postcss-linter',
  OnceExit (root) {
    lint(root)
  }
}
</tr></table> 

... (truncated)


Changelog
Sourced from postcss's changelog.

8.1.10

Fixed LazyResult type export (by Evan You).
Fixed LazyResult type compatibility with Promise (by Anton Kastritskiy).

8.1.9

Reduced dependencies number (by Bogdan Chadkin).

8.1.8

Fixed LazyResult type compatibility with Promise (by Ludovico Fischer).
Fixed HTTPS links in documentation.

8.1.7

Fixed import support in TypeScript (by Remco Haszing).

8.1.6

Reverted package.exports Node.js 15 fix.

8.1.5

Fixed Node.js 15 warning (by 沈鸿飞).

8.1.4

Fixed TypeScript definition (by Arthur Petrie).

8.1.3

Added package.types.

8.1.2

Fixed API docs (by Arthur Petrie).
Improved plugin guide (by Yunus Gaziev).
Prepared code base for Deno support (by Oscar Otero).

8.1.1

Updated funding link.

8.1 “Duke Gemory”

Added Once and OnceExit events.
Fixed Root and RootExit events re-visiting.
Fixed node re-visiting on deep children changes.
Added docs for visitor API events.

8.0.9

Replace prototype in PostCSS 7 nodes instead of recreating them.
Added missed Transformer to exported types (by Pierre-Marie Dartus).

8.0.8

Fix 8.0.7 regression on PostCSS 7 nodes converting (by Adam Wathan).

8.0.7

Fixed compatibility issue with mixin AST with PostCSS 7 and 8 nodes.
Added migration guide translation to Chinese to the warning.



... (truncated)


Commits

390256b Release 8.1.10 version
3184186 Update dependencies
d2ac1ac Merge pull request #1471 from yyx990803/patch-1
c28b950 Merge pull request #1472 from antonk52/patch-1
9f9236d Improve LazyResult type
2fce3f9 Expose LazyResult type
14e34f9 Merge pull request #1468 from AndrejGajdos/add-postcss-plugins
b84f3c3 add postcss-grid-reset and postcss-flexbox-reset
276efdc Update dependencies
215e925 Release 8.1.9 version
Additional commits viewable in compare view



Updates postcss-header from 2.0.0 to 3.0.1

Release notes
Sourced from postcss-header's releases.

v3.0.1

Add missing entry file (index.mjs) for ES Module when publish to NPM.

v3.0.0

Support ES Module.
Upgrade to PostCSS 8.




Changelog
Sourced from postcss-header's changelog.

3.0.1 (Sep 26, 2020)

Add missing entry file for ES Module.

3.0.0 (Sep 26, 2020)

Support ES Module.
Upgrade to PostCSS 8.




Commits

8d4eca5 build: release 3.0.1
925af40 fix: include entry files
2288db7 build: release 3.0.0
9980b2a feat: add ESM support
9d0b982 refactor: drop Babel
bac7484 build(deps): bump lodash from 4.17.15 to 4.17.19 (#3)
9bfac9e build: update dependencies
56abc9b build(deps): bump acorn from 7.1.0 to 7.1.1 (#2)
See full diff in compare view



Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,0
1197,2020-12-20T08:20:38Z,2020-12-29T10:29:02Z,2020-12-29T10:29:02Z,2,4,2,"If you use this event in a chain, an unobvious error will occur, which will take a lot of time while searching for it. The animation event goes through the parents and about such a piece of code can reproduce the problem, why it is done this way.
animateCSS('.modals > .modal', 'fadeOutLeft').then(() => {
    $('.modals > .modal').removeClass('shown');
    return animateCSS('.modals', 'fadeOut');
}).then(() => {
    $('.modals').removeClass('shown');
});",3,3
1202,2020-12-29T14:47:37Z,,2020-12-31T17:04:44Z,6,30,12,"Hi @eltonmesquita I add some cool updates.

up to date copy
add fork corner to homepage
capitalize contributor section labels
update builds


Closes #1165",2,5
1205,2020-12-31T17:40:02Z,2021-01-04T09:56:35Z,2021-01-04T09:56:35Z,7,14,14,"Hi @eltonmesquita here's the update...

Update URLs
Capital the contributor label / title
Update builds",2,0
1206,2020-12-31T17:41:48Z,2021-02-06T11:59:08Z,2021-02-06T11:59:09Z,7,40,14,"This is the separate PR for the Fork Corner update for the homepage.
This branch is based on PR #1205 (#1202 old/closed issue).",2,1
1209,2021-01-07T00:09:15Z,2021-01-22T09:27:59Z,2021-01-22T09:27:59Z,2,2,2,this arrow function uses implicit return. an explicit return throws an error.,3,2
1212,2021-01-07T21:17:21Z,2021-01-08T12:59:10Z,2021-01-08T12:59:11Z,2,36,11,"I edited the text in the tip after the copying process was complete.
I've edited the length of the span tag that must be clicked for the animation to work.
The image inside the copy button has been removed. Instead I created a new design with codes.",2,2
1217,2021-01-09T14:04:00Z,2021-07-06T10:12:50Z,2021-07-06T10:12:50Z,6,170,8,"I was wondering how the Animate.style website would look in dark mode and I tried it. I liked it and wanted to share it with you. You can view the renewed website here.

animate.style
Additionally, I added a back to top button.",3,11
1218,2021-01-11T05:44:02Z,2021-01-11T14:42:38Z,2021-01-11T14:42:38Z,2,5,5,"Bumps postcss from 8.2.3 to 8.2.4.

Release notes
Sourced from postcss's releases.

8.2.4

Added plugin name to postcss.plugin() warning (by @Alphy11).
Fixed docs (by @billcolumbia).




Changelog
Sourced from postcss's changelog.

8.2.4

Added plugin name to postcss.plugin() warning (by Tom Williams).
Fixed docs (by Bill Columbia).




Commits

d43308c Release 8.2.4 version
c5796a5 Clean up warning text
7d1736e Merge pull request #1507 from Alphy11/main
4670a39 fix: add plugin name to deprecation message
d2845ed Remove dead code
49a95f7 Merge pull request #1505 from billcolumbia/patch/readme
ab1246e add .toString on writeFile for JS API example
802d665 Typo
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,0
