number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
418,2017-07-27T19:05:28Z,2017-07-28T14:34:21Z,2017-07-28T14:34:21Z,1,1,0,"I have added the API provided by the ADS-B Exchange, giving access to both real-time and historical information for flying aircraft. The API is available at the ADS-B exchange website, free of charge for non-commercial use.
I did not feel that any available categories aligned with the services offered through this API.
For the ""Vehicles"" category, though yes, airplanes are vehicles, this API is not offering a service to learn more about specific vehicles or get more information regarding a certain aircraft model.
For the ""Transportation"" category, the existing services listed all relate to transportation readily available to passengers, such as those related to personal travel. This API details information for all kinds of aircraft, including military and private training aircraft.",4,4
421,2017-07-27T23:57:29Z,,2018-01-14T17:53:31Z,1,90,76,,3,4
442,2017-08-04T05:13:47Z,2017-08-04T16:55:46Z,2017-08-04T16:55:46Z,1,2,1,"Wikidata is a collaboratively edited knowledge base operated by the
Wikimedia Foundation.
Kind of surprise, one of the largest collaboratively edited database that is always free to use is not available here :D",4,8
446,2017-08-05T21:01:01Z,2017-08-07T08:32:33Z,2017-08-07T08:32:33Z,1,33,33,Closes #443,3,2
448,2017-08-06T16:03:58Z,2017-08-07T14:05:48Z,2017-08-07T14:05:49Z,4,16,3,"By providing a template for PRs and issues, we can offer gentle reminders to folks to make sure they've covered the formatting and subsequent requirements for a valid PR.
In the PR template, I've included a note about new sections needing 3+ entries in them, otherwise they need to be grouped into an existing section. I believe the wording is broad enough to cover new entry PRs, and can also be applied to PRs that look to move existing entries into new sections.
As always, I'm open to suggestions 😄",3,3
456,2017-08-11T13:38:11Z,2017-08-11T15:33:56Z,2017-08-11T15:33:56Z,1,1,0,Graphloc.com API entry,2,1
462,2017-08-17T03:58:48Z,2017-08-20T17:02:43Z,2017-08-20T17:02:43Z,6,153,0,"I've uploaded my alpha site candidate to an S3 bucket, viewable here. It utilizes Vue over JQuery and Bootstrap, minimizing libraries and crazy amounts of minified file fun. I'm more than happy to listen to suggestions on this plan, but I am going to keep pressing forward in this direction. There is still plenty of work to be done here, such as loading the JSON file locally to speed up the table rendering.",4,7
483,2017-09-13T15:22:52Z,2017-09-13T19:26:35Z,2017-09-13T19:26:35Z,1,51,2,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide.
 Your changes are made in the README file, not the auto-generated JSON.
 Your additions are ordered alphabetically.
 Your submission has a useful description.
 Each table column should be padded with one space on either side.
 You have searched the repository for any relevant issues or PRs.
 Any category you are creating has the minimum requirement of 3 items.",3,5
502,2017-10-07T13:22:01Z,2017-10-24T14:34:21Z,2017-10-24T14:34:21Z,1,1,0,"PiXhost like imgur is a image hosting service and is free to all users. Some people who have slightly more graphical content that gets rejected at imgur switch to PiXhost because it has more lenient rules. It also has an API that is not known.
From their website:
""Welcome to the PiXhost API!
You can use this API to upload images, covers or galleries.
The following image formats are supported: image/gif, image/png, image/jpeg. Maximum image size is 10 MB.
In case you have any ideas, questions or issues, feel free to contact us at: admin@pixhost.org.
Old API users: We recently enforced https, please update your scripts.""
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide.
 Your changes are made in the README file, not the auto-generated JSON.
 Your additions are ordered alphabetically.
 Your submission has a useful description.
 Each table column should be padded with one space on either side.
 You have searched the repository for any relevant issues or PRs.
 Any category you are creating has the minimum requirement of 3 items.",3,5
510,2017-10-13T19:12:41Z,2017-10-17T14:46:08Z,2017-10-17T14:46:08Z,1,22,6,"I added a few more APIs and moved Restpack to the Documents section with the other HTML to PDF services.

 Your submissions are formatted according to the guidelines in the contributing guide.
 Your changes are made in the README file, not the auto-generated JSON.
 Your additions are ordered alphabetically.
 Your submission has a useful description.
 Each table column should be padded with one space on either side.
 You have searched the repository for any relevant issues or PRs.
 Any category you are creating has the minimum requirement of 3 items.",2,1
514,2017-10-16T21:20:29Z,2017-10-19T13:29:00Z,2017-10-19T13:29:00Z,1,16,10,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide.
 Your changes are made in the README file, not the auto-generated JSON.
 Your additions are ordered alphabetically.
 Your submission has a useful description.
 Each table column should be padded with one space on either side.
 You have searched the repository for any relevant issues or PRs.
 Any category you are creating has the minimum requirement of 3 items.


Created Mock Data section to start pruning out our bloated Development section. Happy to hear other's thoughts, otherwise will merge.",3,6
528,2017-10-26T07:49:54Z,2017-10-26T12:03:06Z,2017-10-26T12:03:06Z,1,1,0,This may help.,3,4
530,2017-10-26T15:17:12Z,2017-10-26T16:25:20Z,2017-10-26T16:25:20Z,2,37,26,"Following up to PR #528 , adding a check to the build process to see if any files were touched and fail if so.
Adding a /json here to test the build's new code and will revert before merging.",2,2
553,2017-11-19T09:29:30Z,2017-11-20T16:04:05Z,2017-11-20T16:04:05Z,1,2,1,,2,1
635,2018-03-20T16:23:29Z,,2018-05-06T23:03:53Z,1,14,7,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items",2,4
641,2018-03-29T02:10:33Z,,2018-05-06T23:02:29Z,1,1,1,Fixer.io need an api key > https://fixer.io/documentation,3,4
642,2018-03-29T22:07:13Z,2018-04-10T23:46:47Z,2018-04-10T23:46:47Z,1,2,1,"Add Gitlab API
Update Github description (github API is not limited to user profile info)
Update Github OAuth availability

Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items",2,1
659,2018-04-24T21:48:58Z,,2018-05-22T20:20:42Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,4
689,2018-06-06T11:10:31Z,,2018-07-01T14:01:56Z,1,3,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
693,2018-06-11T15:09:21Z,2018-06-11T16:59:51Z,2018-06-11T16:59:51Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,1
702,2018-06-16T16:23:28Z,2018-07-13T02:44:33Z,2018-07-13T02:44:33Z,1,1,1,"Inqstats link in the OpenData section seems to be dead.
I'm currently using api.population.io on one of my projects and it seems to offer quite similar data.
Thus, I just replaced the Inqstats entry.",3,3
713,2018-07-08T23:14:05Z,,2018-07-14T22:36:42Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

[ X ] Your submissions are formatted according to the guidelines in the contributing guide
[ X ] Your additions are ordered alphabetically
[ X ] Your submission has a useful description
[ X ] The description does not end with punctuation
[ X ] Each table column should be padded with one space on either side
[ X ] You have searched the repository for any relevant issues or pull requests
[ X ] Any category you are creating has the minimum requirement of 3 items
[ X ] All changes have been squashed into a single commit",2,1
732,2018-07-31T18:48:36Z,2018-08-16T21:12:57Z,2018-08-16T21:12:57Z,1,1,0,,2,1
733,2018-08-04T00:48:35Z,2018-08-16T21:13:18Z,2018-08-16T21:13:18Z,1,1,0,"Added currents api to available list, it has 1,000 free request everyday so I suppose it fits the criteria?
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
735,2018-08-05T09:45:10Z,2018-09-04T02:14:14Z,2018-09-04T02:14:14Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
741,2018-08-12T22:58:30Z,,2018-09-10T01:42:47Z,1,18,15,"Supporting Commit to PR #728.
This moves the validation logic onto the Title segment rather than the (now-defunct) Link segment.",2,2
744,2018-08-14T20:04:55Z,2018-08-16T21:32:58Z,2018-08-16T21:32:58Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been [squashed][squash-link] into a single commit",2,3
819,2018-11-17T01:05:01Z,2018-12-05T02:07:03Z,2018-12-05T02:07:03Z,1,3,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
847,2019-01-05T09:57:52Z,2019-01-28T02:30:06Z,2019-01-28T02:30:06Z,1,1,0,"I added our Evil Insult Generator API. We have a dedicated page with informations now. 😃
Please do not hesitate to ask any questions you may have.
For example, I was unsure about the right category.
Docs: https://evilinsult.com/api
The API is accessible via https://evilinsult.com/generate_insult.php.
It supports plain text, XML and JSON.
The usage of the API is completely free.
Example for an English insult with JSON output: https://evilinsult.com/generate_insult.php?lang=en&type=json
Status Page: https://status.evilinsult.com/ & https://stats.uptimerobot.com/NLnZ8sVro
Thanks! 😘
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
855,2019-01-15T18:07:55Z,2019-01-28T02:32:03Z,2019-01-28T02:32:03Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
859,2019-01-31T23:20:29Z,,2019-07-05T20:22:57Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
861,2019-02-04T16:24:59Z,2019-02-18T17:26:24Z,2019-02-18T17:26:24Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
875,2019-02-06T08:55:27Z,2019-10-03T11:57:39Z,2019-10-03T11:57:39Z,1,48,1,"Description: This PR adds Back To Index to each section which redirects to index, (top of the page).

Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
911,2019-03-12T14:41:27Z,2019-10-03T12:03:10Z,2019-10-03T12:03:10Z,1,1,1,"Petfinder released a new version of their API. Update info for new version
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,4
965,2019-05-26T17:20:22Z,2020-10-10T06:46:45Z,2020-10-10T06:46:45Z,1,1,1,"update digitalocean status page API URL from v1 > v2
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,0
970,2019-05-30T20:31:37Z,,2021-04-21T07:32:11Z,1,1,0,"The World Trading Data is a good alternative to the Alpha Vantage API
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
971,2019-06-02T20:32:06Z,2021-03-19T19:52:07Z,2021-03-19T19:52:07Z,1,1,0,"Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,0
979,2019-06-12T20:20:56Z,,2021-04-22T21:44:59Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,2
980,2019-06-12T23:07:10Z,2021-03-23T01:48:41Z,2021-03-23T01:48:41Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",4,5
981,2019-06-13T18:44:39Z,2019-08-12T13:41:09Z,2019-08-12T13:41:09Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

[Yes] Your submissions are formatted according to the guidelines in the contributing guide
[Yes] Your additions are ordered alphabetically
[Yes] Your submission has a useful description
[Yes] The description does not end with punctuation
[Yes] Each table column should be padded with one space on either side
[Yes] You have searched the repository for any relevant issues or pull requests
[Yes] Any category you are creating has the minimum requirement of 3 items
[Yes] All changes have been squashed into a single commit",3,1
993,2019-08-01T07:21:50Z,2019-08-01T08:43:11Z,2019-08-01T08:43:11Z,1,0,1,"As of Jan. 3rd 2019 Yahoo Weather API has been retired.
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
1004,2019-08-26T13:42:09Z,2020-05-14T11:13:01Z,2020-05-14T11:13:01Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
[n/a] Any category you are creating has the minimum requirement of 3 items
 All changes have been [squashed][squash-link] into a single commit",2,2
1005,2019-08-26T16:52:00Z,,2021-03-23T15:53:34Z,1,4,0,"Adding Jokes One API, Math tools Numbers API, Fungenerators QR code and random facts API.
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,0
1007,2019-08-30T10:04:08Z,,2021-03-23T16:01:59Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,1
1008,2019-09-01T12:17:12Z,2019-10-06T09:27:18Z,2019-10-06T09:27:18Z,1,1,1,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",4,3
1010,2019-09-05T03:36:45Z,,2021-04-18T09:05:16Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",4,2
1011,2019-09-07T09:21:53Z,2021-03-23T01:08:18Z,2021-03-23T01:08:18Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",4,6
1012,2019-09-11T13:21:41Z,2021-03-20T18:19:56Z,2021-03-20T18:19:56Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,1
1013,2019-09-13T10:37:04Z,2021-03-20T18:28:27Z,2021-03-20T18:28:27Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

[x ] Your submissions are formatted according to the guidelines in the contributing guide
[ x] Your additions are ordered alphabetically
[x ] Your submission has a useful description
[x ] The description does not end with punctuation
[x ] Each table column should be padded with one space on either side
[x ] You have searched the repository for any relevant issues or pull requests
[x ] Any category you are creating has the minimum requirement of 3 items
[x ] All changes have been squashed into a single commit",2,1
1017,2019-09-18T18:33:55Z,,2021-03-23T16:40:41Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,0
1021,2019-09-23T16:10:38Z,2019-10-03T11:15:57Z,2019-10-03T11:15:57Z,1,1,0,"Documentation / API Homepage
Please tell me if I did something wrong, this is the first time I'm using PR's on a repo that isn't mine.",3,2
1023,2019-09-25T22:32:28Z,2019-10-02T12:28:03Z,2019-10-02T12:28:03Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
1024,2019-09-26T19:36:02Z,2019-10-06T09:16:45Z,2019-10-06T09:16:45Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
1026,2019-09-30T09:06:31Z,2019-10-02T14:22:50Z,2019-10-02T14:22:50Z,1,1,0,"Add Abuse IP DB service
Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

[ X] Your submissions are formatted according to the guidelines in the contributing guide
[ X] Your additions are ordered alphabetically
[X ] Your submission has a useful description
[ X] The description does not end with punctuation
[X ] Each table column should be padded with one space on either side
[X ] You have searched the repository for any relevant issues or pull requests
[ X] All changes have been squashed into a single commit",2,4
1027,2019-09-30T17:22:38Z,2019-10-06T09:18:09Z,2019-10-06T09:18:09Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",2,1
1034,2019-10-01T18:34:58Z,,2021-08-27T22:45:51Z,1,1,0,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",5,7
1045,2019-10-01T20:35:25Z,,2021-03-23T18:22:56Z,1,1,2,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,1
1046,2019-10-02T03:13:56Z,,2019-10-02T14:19:27Z,1,5,3,"Thank you for taking the time to work on a Pull Request for this project!
To ensure your PR is dealt with swiftly please check the following:

 Your submissions are formatted according to the guidelines in the contributing guide
 Your additions are ordered alphabetically
 Your submission has a useful description
 The description does not end with punctuation
 Each table column should be padded with one space on either side
 You have searched the repository for any relevant issues or pull requests
 Any category you are creating has the minimum requirement of 3 items
 All changes have been squashed into a single commit",3,1
