number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
84,2019-11-26T16:04:02Z,2019-11-26T19:00:55Z,2019-11-26T19:00:55Z,3,0,31,,2,0
87,2019-11-26T17:28:09Z,2019-11-26T19:16:21Z,2019-11-26T19:16:21Z,6,96,126,"This almost removes the DOMWorld, so we can unify them across the browsers.",2,0
88,2019-11-26T19:54:51Z,2019-11-26T22:29:22Z,2019-11-26T22:29:22Z,10,119,108,,2,0
94,2019-11-26T23:44:08Z,2019-12-04T18:33:29Z,2019-12-04T18:33:29Z,10,127,10,closes #9,3,0
97,2019-11-27T02:52:45Z,2019-11-27T16:47:38Z,2019-11-27T16:47:38Z,2,333,50,,2,0
98,2019-11-27T02:54:38Z,2019-11-27T21:50:25Z,2019-11-27T21:50:25Z,4,62,10,,3,1
100,2019-11-27T17:06:28Z,2019-11-27T20:38:27Z,2019-11-27T20:38:27Z,19,265,1036,,2,0
112,2019-11-28T01:50:53Z,2019-11-28T20:50:53Z,2019-11-28T20:50:53Z,18,252,236,,2,0
113,2019-11-29T05:06:19Z,2019-12-02T21:12:28Z,2019-12-02T21:12:28Z,15,90,97,This requires moving ElementHandle next to JSHandle to avoid circular require dependency.,2,0
114,2019-11-30T05:12:56Z,2019-12-02T18:53:59Z,2019-12-02T18:53:59Z,8,232,177,"This makes multiple element screenshots to not fight for the page viewport
by putting viewport manipulation under screenshot task queue.
Drive-by: encapsulated all screenshot logic in Screenshotter.",2,0
115,2019-11-30T05:15:54Z,2019-12-02T18:53:24Z,2019-12-02T18:53:24Z,9,38,172,,2,0
116,2019-11-30T05:57:56Z,2019-12-02T21:01:01Z,2019-12-02T21:01:01Z,11,67,145,,2,0
117,2019-12-02T18:09:41Z,2019-12-02T20:58:45Z,2019-12-02T20:58:45Z,1,2,2,,2,0
118,2019-12-02T22:35:26Z,2019-12-03T01:33:45Z,2019-12-03T01:33:45Z,6,238,106,This adds support for generic engine=body [>> engine=body]* selector syntax and auto-detects simple css or xpath.,2,1
119,2019-12-02T23:07:20Z,2019-12-03T00:17:54Z,2019-12-03T00:17:54Z,5,62,11,,2,0
121,2019-12-02T23:20:45Z,2019-12-03T00:36:47Z,2019-12-03T00:36:47Z,5,60,59,,4,4
122,2019-12-03T01:41:13Z,2019-12-03T18:43:13Z,2019-12-03T18:43:13Z,4,97,110,,2,0
129,2019-12-03T23:09:30Z,2019-12-04T21:11:10Z,2019-12-04T21:11:10Z,16,398,210,,3,1
134,2019-12-04T21:25:22Z,2019-12-05T16:45:37Z,2019-12-05T16:45:37Z,2,6,5,"There is no way to trigger this issue through the api just yet, but there will be
once we support handles as selectors.",3,0
138,2019-12-05T00:42:06Z,,2019-12-05T20:49:09Z,2,13,2,,4,1
139,2019-12-05T00:52:20Z,2019-12-05T17:54:51Z,2019-12-05T17:54:51Z,11,211,243,"Browsers now implement boundingBox(), contentQuads() and layoutViewport().",2,0
140,2019-12-05T00:59:40Z,2019-12-06T00:26:09Z,2019-12-06T00:26:09Z,14,84,54,"This makes it so that JSHandles and ElementHandles are aware of what types they point to. As a fun bonus, $eval('input') knows its going to get an HTMLInputElement.
Most of this patch is casting things where previously we just assumed ElementHandles held the right kind of node. This gets us closer to being able to turn on noImplicityAny as well.
#6",2,0
144,2019-12-05T02:12:16Z,2019-12-05T16:32:52Z,2019-12-05T16:32:53Z,2,19,1,,2,0
146,2019-12-05T06:58:39Z,2019-12-05T16:30:59Z,2019-12-05T16:30:59Z,4,7,1,,2,1
148,2019-12-05T17:38:36Z,2019-12-05T19:29:17Z,2019-12-05T19:29:17Z,5,53,48,"setup .npmignore;
index.js selecting a browser;
minor package.json tweaks;
example script which works against npm pack'ed module.",3,0
150,2019-12-05T19:44:03Z,2019-12-05T22:13:18Z,2019-12-05T22:13:18Z,1,0,8,,2,0
151,2019-12-05T19:56:07Z,2019-12-05T22:11:48Z,2019-12-05T22:11:48Z,12,155,115,Page and BrowserContext are now closer to be reused between browsers.,2,0
160,2019-12-05T23:08:44Z,2019-12-09T22:51:20Z,2019-12-09T22:51:20Z,3,54,6,"An element is fillable if its:

In dom
Not display:none or visibility:hidden
textarea or input or contenteditable

if textarea or input it must also be

not readOnly
not disabled

#133",3,0
161,2019-12-05T23:55:35Z,2019-12-06T19:28:24Z,2019-12-06T19:28:24Z,10,27,534,"protocol.d.ts had to move to protocol.ts otherwise typescript refuses to include it in the out directory.
Removed the old d.ts generator. It will need to be rewritten anyway.
These new types include private stuff that they probably shouldn't, and are missing documentation. I'll follow up with a better d.ts generator later.
#6",2,0
163,2019-12-06T05:03:04Z,2019-12-06T21:36:48Z,2019-12-06T21:36:48Z,6,149,143,This brings us closer to reusing Page between browsers.,2,0
168,2019-12-06T22:54:42Z,,2019-12-09T22:49:38Z,2,120,31,This will let us do page.on('popup') in webkit.,2,0
169,2019-12-06T23:07:49Z,2019-12-07T00:34:27Z,2019-12-07T00:34:28Z,5,99,106,,2,0
172,2019-12-07T01:52:44Z,2019-12-10T00:34:43Z,2019-12-10T00:34:43Z,12,244,108,"This moves 'load' and 'domcontentloaded' to Frame and starts using them in all three navigation watchers. Network idle lifecycle events are removed, to be reimplemented on top of NetworkManager.",2,0
173,2019-12-07T05:15:02Z,2019-12-08T00:35:33Z,2019-12-08T00:35:33Z,2,150,57,,2,0
174,2019-12-07T16:34:26Z,2019-12-08T01:15:32Z,2019-12-08T01:15:32Z,2,71,30,,2,0
176,2019-12-08T07:17:02Z,2019-12-08T23:14:17Z,2019-12-08T23:14:17Z,2,136,54,Formatted diff: yury-s/WebKit@63ae94c,2,2
177,2019-12-08T18:17:58Z,2019-12-08T21:29:04Z,2019-12-08T21:29:04Z,14,206,659,,2,1
180,2019-12-09T01:23:44Z,2019-12-09T20:20:58Z,2019-12-09T20:20:58Z,2,78,36,pavelfeldman/WebKit@b040cd8,2,0
185,2019-12-09T21:26:32Z,2019-12-09T23:22:12Z,2019-12-09T23:22:12Z,2,205,40,pavelfeldman/WebKit@94042c2,2,0
191,2019-12-10T01:51:40Z,2019-12-10T19:15:15Z,2019-12-10T19:15:15Z,30,125,321,,2,0
192,2019-12-10T04:37:25Z,,2019-12-12T18:14:21Z,2,85,34,pavelfeldman/WebKit@a42e806,2,0
195,2019-12-10T07:25:50Z,2019-12-10T23:17:43Z,2019-12-10T23:17:43Z,4,27,15,,3,0
196,2019-12-10T08:28:26Z,2019-12-10T18:39:41Z,2019-12-10T18:39:41Z,2,150,94,Review URL: aslushnikov/WebKit@d360425,3,0
197,2019-12-10T08:31:22Z,2019-12-10T21:22:02Z,2019-12-10T21:22:02Z,10,197,31,This incorporates MacEditingShortcuts PR,3,0
201,2019-12-10T21:56:04Z,2019-12-10T23:13:57Z,2019-12-10T23:13:57Z,18,297,329,,2,0
204,2019-12-10T23:45:10Z,2019-12-11T01:09:06Z,2019-12-11T01:09:06Z,4,4,4,,2,0
207,2019-12-11T01:31:18Z,2019-12-11T03:26:14Z,2019-12-11T03:26:14Z,4,7,4,,2,0
208,2019-12-11T02:06:27Z,2019-12-11T15:17:33Z,2019-12-11T15:17:33Z,10,270,608,,2,0
209,2019-12-11T04:47:06Z,2019-12-11T15:18:44Z,2019-12-11T15:18:44Z,11,102,89,,2,0
210,2019-12-11T16:19:44Z,2019-12-11T19:26:34Z,2019-12-11T19:26:34Z,6,36,6,,2,0
211,2019-12-11T18:10:25Z,2019-12-11T21:51:04Z,2019-12-11T21:51:04Z,2,68,49,,2,0
214,2019-12-11T22:30:43Z,2019-12-12T17:02:38Z,2019-12-12T17:02:38Z,7,983,5,,2,0
219,2019-12-12T01:43:31Z,2019-12-13T04:11:34Z,2019-12-13T04:11:34Z,5,39,6,,2,0
221,2019-12-12T05:42:08Z,2019-12-12T18:23:25Z,2019-12-12T18:23:26Z,2,49,19,pavelfeldman/WebKit@b62bd41,2,0
222,2019-12-12T05:49:55Z,2019-12-12T16:59:34Z,2019-12-12T16:59:34Z,2,9,5,,2,0
223,2019-12-12T06:30:01Z,2019-12-12T16:58:38Z,2019-12-12T16:58:38Z,2,6,19,,2,0
228,2019-12-12T18:49:47Z,2019-12-13T01:51:06Z,2019-12-13T01:51:06Z,9,228,394,,2,0
235,2019-12-13T05:12:17Z,2019-12-13T18:52:34Z,2019-12-13T18:52:34Z,4,26,115,,2,1
237,2019-12-13T06:51:31Z,,2019-12-13T21:02:44Z,5,103,159,,2,0
238,2019-12-13T19:40:27Z,2019-12-13T21:03:53Z,2019-12-13T21:03:53Z,3,37,38,,2,0
244,2019-12-13T23:11:57Z,2019-12-14T00:35:11Z,2019-12-14T00:35:11Z,9,58,39,,2,0
248,2019-12-14T01:56:32Z,2019-12-14T16:20:52Z,2019-12-14T16:20:52Z,9,59,66,This requires new firefox verison.,2,0
251,2019-12-14T17:23:09Z,,2019-12-16T19:59:50Z,2,4,4,,2,0
252,2019-12-14T17:32:47Z,2019-12-16T17:17:15Z,2019-12-16T17:17:15Z,2,16,7,,3,2
254,2019-12-15T00:47:14Z,2019-12-15T03:13:23Z,2019-12-15T03:13:23Z,9,125,108,"Allow actions to wait for selector
Make visible requirement default",2,0
260,2019-12-16T22:23:19Z,2019-12-17T01:47:38Z,2019-12-17T01:47:38Z,2,2,2,Also roll WebKit to 1042,2,0
264,2019-12-17T00:01:23Z,2019-12-17T01:33:36Z,2019-12-17T01:33:36Z,3,9,8,,2,0
269,2019-12-17T01:55:25Z,2019-12-17T04:19:42Z,2019-12-17T04:19:42Z,1,1,1,The backend was fixed by 6b9f475,2,0
270,2019-12-17T01:58:39Z,2019-12-17T04:49:19Z,2019-12-17T04:49:19Z,8,60,79,,2,0
272,2019-12-17T06:01:46Z,,2020-01-13T21:33:49Z,7,37,8,,3,1
273,2019-12-17T17:27:59Z,2019-12-17T19:28:10Z,2019-12-17T19:28:10Z,5,52,75,,2,0
274,2019-12-17T17:42:23Z,2019-12-17T19:31:53Z,2019-12-17T19:31:53Z,8,27,55,,2,0
278,2019-12-17T19:23:59Z,2019-12-17T22:00:40Z,2019-12-17T22:00:40Z,5,230,34,,2,0
279,2019-12-17T19:32:31Z,2019-12-17T20:33:05Z,2019-12-17T20:33:05Z,2,6,7,,2,0
281,2019-12-17T22:51:09Z,2019-12-18T01:34:33Z,2019-12-18T01:34:33Z,4,29,40,,2,0
283,2019-12-17T23:01:39Z,2019-12-18T01:33:07Z,2019-12-18T01:33:07Z,7,10,10,This relies on #282 to be landed and uploaded by buildbots.,2,0
284,2019-12-17T23:16:41Z,2019-12-18T22:28:17Z,2019-12-18T22:28:17Z,13,143,111,Most methods like click wait for element to be visible.,2,0
288,2019-12-18T02:09:51Z,2019-12-18T20:23:33Z,2019-12-18T20:23:33Z,34,478,663,,4,0
293,2019-12-18T22:35:20Z,2019-12-18T23:49:44Z,2019-12-18T23:49:44Z,2,3,5,#292,2,0
295,2019-12-18T23:32:31Z,2019-12-19T19:44:08Z,2019-12-19T19:44:08Z,6,69,26,,2,0
298,2019-12-19T00:28:47Z,2019-12-19T01:42:17Z,2019-12-19T01:42:17Z,5,49,0,"Mouse, Keyboard, and others are broken in WebKit after the first cross-process navigation.",3,2
300,2019-12-19T00:51:21Z,2019-12-19T02:03:02Z,2019-12-19T02:03:02Z,3,67,28,,2,0
301,2019-12-19T00:59:25Z,2019-12-19T23:07:20Z,2019-12-19T23:07:20Z,3,65,28,Link to commit: JoelEinbinder/webkit@ebb8bbd,3,0
306,2019-12-19T06:56:55Z,2019-12-19T18:21:27Z,2019-12-19T18:21:27Z,12,98,141,,3,0
307,2019-12-19T17:28:52Z,2019-12-19T23:07:58Z,2019-12-19T23:07:58Z,6,221,142,,2,0
308,2019-12-19T18:22:41Z,2019-12-19T22:51:49Z,2019-12-19T22:51:49Z,31,378,445,,2,0
310,2019-12-19T21:26:22Z,2019-12-20T23:32:31Z,2019-12-20T23:32:31Z,6,85,11,"This one waits for current navigation to finish, matching by url if asked. If there is no current navigation or current navigation/url does not match, it waits for the next matching one.",2,0
324,2019-12-20T22:50:39Z,2019-12-23T21:12:57Z,2019-12-23T21:12:57Z,3,287,12,JoelEinbinder/webkit@313ad6b,2,1
329,2019-12-21T06:07:21Z,2019-12-21T17:03:53Z,2019-12-21T17:03:53Z,9,166,157,,2,0
330,2019-12-23T16:16:50Z,2019-12-23T21:20:05Z,2019-12-23T21:20:05Z,2,20,10,,2,2
336,2019-12-23T23:31:11Z,2020-01-03T18:10:18Z,2020-01-03T18:10:18Z,3,55,20,Clients may have WKDEBUG in their environment and we don't want to break because of that. Since Debug builds are only used for development we can have a separate pw_run_debug.sh which is configured with WKPATH in development environment.,2,0
340,2019-12-27T00:57:00Z,2020-01-08T16:16:54Z,2020-01-08T16:16:54Z,3,533,0,"This patch adds a basic source map support to test runner.
SourceMap support is powered by Chromium DevTools source map
implementation (thus copyright). Unlike popular source-map npm
module, it's sync.
The SourceMap.js file has a few modifications wrt upstream
Chromium version:

reverse mappings API is removed. There's no need to ever compute them
the upperBoundary function from DevTools' platform is inlined
using path to resolve source paths",2,0
341,2019-12-27T00:57:38Z,2019-12-29T18:14:10Z,2019-12-29T18:14:10Z,2,349,18,"pavelfeldman/WebKit@315532f
pavelfeldman/WebKit@7a22960",3,0
342,2019-12-28T23:18:18Z,2019-12-29T00:38:38Z,2019-12-29T00:38:38Z,1,1,1,Was missing an await,2,0
343,2019-12-30T01:05:15Z,2019-12-30T22:05:28Z,2019-12-30T22:05:28Z,19,441,512,,2,0
344,2019-12-30T04:50:53Z,2019-12-30T16:46:56Z,2019-12-30T16:46:56Z,2,146,31,pavelfeldman/WebKit@01e8ed5,3,0
345,2019-12-30T16:53:56Z,2019-12-30T21:23:02Z,2019-12-30T21:23:02Z,2,64,23,pavelfeldman/WebKit@74ded7a,2,0
347,2019-12-31T00:07:10Z,2020-01-02T20:19:21Z,2020-01-02T20:19:21Z,2,11,9,"This is one part of mobile emulation. It causes webkit to take into account meta viewport tags. GTK doesn't actually scale the content, but it sets the correct widths at least.
JoelEinbinder/webkit@6a75f10",2,0
348,2019-12-31T00:10:21Z,2020-01-09T04:15:30Z,2020-01-09T04:15:30Z,2,13,2,Depends on #347,2,1
349,2019-12-31T00:39:08Z,,2020-01-09T22:10:06Z,3,17,14,depends on #348,2,1
350,2019-12-31T03:37:41Z,2020-01-03T19:15:44Z,2020-01-03T19:15:44Z,12,415,212,,2,0
352,2020-01-02T04:39:56Z,2020-01-02T23:06:29Z,2020-01-02T23:06:29Z,8,67,60,Drive-by: move page initialization routine into *Page.ts,2,0
354,2020-01-02T21:32:38Z,2020-01-02T23:28:15Z,2020-01-02T23:28:15Z,4,10,0,,2,0
361,2020-01-03T16:48:07Z,2020-01-03T18:14:51Z,2020-01-03T18:14:51Z,11,77,87,,2,0
362,2020-01-03T17:05:03Z,2020-01-03T18:07:50Z,2020-01-03T18:07:50Z,4,10,21,,2,0
368,2020-01-03T19:50:41Z,2020-01-03T20:59:28Z,2020-01-03T20:59:28Z,2,40,29,This counters Firefox not cancelling existing requests on navigation.,2,0
370,2020-01-03T21:24:57Z,2020-01-03T22:42:19Z,2020-01-03T22:42:19Z,5,39,8,,2,0
371,2020-01-03T21:49:21Z,,2020-01-06T17:00:49Z,3,18,4,,3,2
373,2020-01-03T22:24:19Z,2020-01-03T23:39:02Z,2020-01-03T23:39:02Z,2,5,22,This is possible because of #316,3,1
375,2020-01-03T23:20:39Z,2020-01-06T17:06:10Z,2020-01-06T17:06:10Z,2,223,54,yury-s/WebKit@db770d4,3,2
376,2020-01-04T00:23:17Z,2020-01-04T18:12:41Z,2020-01-04T18:12:41Z,3,22,42,,2,0
377,2020-01-05T00:48:52Z,2020-01-05T22:39:17Z,2020-01-05T22:39:17Z,9,15,28,,2,0
382,2020-01-06T18:18:25Z,2020-01-06T21:16:57Z,2020-01-06T21:16:57Z,6,63,20,This also replaces isIntersectingViewport with visibleRatio for more flexibility.,2,0
387,2020-01-06T22:03:46Z,2020-01-07T00:31:38Z,2020-01-07T00:31:38Z,3,4,2,,2,0
388,2020-01-06T22:42:09Z,2020-01-07T00:32:30Z,2020-01-07T00:32:30Z,2,25,11,"Passing objectId that represents a DOM Node into getFullAxTree will return foundObject: true on an AXNode who's DOM node matches the objectId.
This will enable the root option in playwright's accessibility.snapshot()",2,0
389,2020-01-06T23:15:13Z,2020-01-07T02:22:36Z,2020-01-07T02:22:36Z,29,608,76,,3,1
392,2020-01-07T01:11:06Z,2020-01-07T19:55:25Z,2020-01-07T19:55:25Z,30,369,160,,2,0
393,2020-01-07T01:14:46Z,2020-01-07T17:50:46Z,2020-01-07T17:50:46Z,2,40,54,yury-s/WebKit@fa642b5,2,0
394,2020-01-07T01:24:39Z,2020-01-07T18:39:02Z,2020-01-07T18:39:02Z,6,265,194,,2,0
395,2020-01-07T02:15:44Z,2020-01-08T21:57:28Z,2020-01-08T21:57:29Z,2,96,3,"gtk: JoelEinbinder/webkit@0482118
mac: JoelEinbinder/webkit@b2a3c79",3,2
396,2020-01-07T02:35:33Z,2020-01-07T17:53:34Z,2020-01-07T17:53:34Z,1,1,1,was breaking the lint,2,0
398,2020-01-07T18:15:57Z,2020-01-08T23:30:13Z,2020-01-08T23:30:13Z,1,7,2,,2,0
400,2020-01-07T18:54:58Z,2020-01-07T20:59:02Z,2020-01-07T20:59:02Z,19,351,199,,2,0
402,2020-01-07T19:16:59Z,2020-01-07T20:41:38Z,2020-01-07T20:41:38Z,3,7,7,,2,0
417,2020-01-08T00:46:20Z,2020-01-08T22:02:53Z,2020-01-08T22:02:54Z,7,100,104,,2,0
420,2020-01-08T02:01:52Z,2020-01-08T22:04:34Z,2020-01-08T22:04:34Z,7,40,36,,2,0
421,2020-01-08T04:36:38Z,2020-01-08T16:56:59Z,2020-01-08T16:56:59Z,2,92,15,pavelfeldman/WebKit@d574ca4,2,0
423,2020-01-08T18:18:33Z,2020-01-08T22:35:11Z,2020-01-08T22:35:11Z,2,249,82,"pavelfeldman/WebKit@377bcca
pavelfeldman/WebKit@75c5628",3,0
425,2020-01-08T18:59:39Z,2020-01-08T21:52:12Z,2020-01-08T21:52:12Z,1,1,1,I made a mistake while publishing after #414 :(,2,0
426,2020-01-08T19:07:38Z,2020-01-08T21:55:39Z,2020-01-08T21:55:39Z,10,105,97,,2,0
437,2020-01-09T01:37:55Z,2020-01-09T19:02:55Z,2020-01-09T19:02:55Z,7,95,132,This allows to remove WKTargetSession and use WKSession instead.,2,0
439,2020-01-09T06:14:47Z,2020-01-09T21:36:35Z,2020-01-09T21:36:35Z,2,154,29,pavelfeldman/WebKit@df0c6f2,2,0
440,2020-01-09T06:30:05Z,2020-01-10T01:06:07Z,2020-01-10T01:06:07Z,4,23,15,,2,1
441,2020-01-09T12:26:19Z,2020-01-09T16:37:19Z,2020-01-09T16:37:19Z,1,8,6,"Whenever test runner crashes due to UnhandledPromiseRejection, the
related error should be run through ""sourcemap decoding"".",2,0
443,2020-01-09T18:57:36Z,2020-01-09T22:49:23Z,2020-01-09T22:49:23Z,9,523,360,,3,3
444,2020-01-09T20:22:30Z,2020-01-10T00:41:57Z,2020-01-10T00:41:57Z,2,34,29,"gtk_window_resize is asynchronous. Previously we called it, and then waited for the drawing area update. But this was racey if something else would trigger an update, such as setting fixedLayout. This patch makes everything synchronous, by immediately calling setSize on the WebPageProxy before resizing the window with gtk.
In theory this might still have a race if you try to resize the window smaller than the smallest size allowed by gtk, but I'd argue that that is undefined behavior.
JoelEinbinder/webkit@632339f
JoelEinbinder/webkit@74c1c6a",2,1
445,2020-01-09T21:28:15Z,2020-01-09T23:14:24Z,2020-01-09T23:14:24Z,2,53,19,"JoelEinbinder/webkit@e1f51d2
This is the webkit equivalent of #388. It will enable the root option in page.accessibility.snapshot().",2,0
449,2020-01-10T01:32:21Z,2020-01-10T18:53:35Z,2020-01-10T18:53:35Z,2,183,27,yury-s/WebKit@bba3645,2,0
450,2020-01-10T01:37:44Z,,2020-01-23T18:39:40Z,11,198,72,,2,1
451,2020-01-10T12:54:58Z,2020-01-10T18:50:03Z,2020-01-10T18:50:03Z,3,45,46,"Review URL: aslushnikov/juggler@c3a577c
With this roll, Firefox has DocumentChannel enabled by default in Desktop Firefox:

https://phabricator.services.mozilla.com/D57898

DocumentChannel, unlike nsIHttpChannel, doesn't have a channelId that we use to attribute navigation requests (see #249).
The feature has to be disabled for now in PlayWright with the
browser.tabs.documentchannel pref until we figure how to support it.",2,0
452,2020-01-10T13:08:35Z,2020-01-10T18:54:25Z,2020-01-10T18:54:25Z,3,4,5,This depends on #451,3,0
454,2020-01-10T20:34:02Z,2020-01-10T23:16:07Z,2020-01-10T23:16:07Z,3,3,5,,2,0
455,2020-01-10T21:49:03Z,2020-01-11T00:03:11Z,2020-01-11T00:03:11Z,22,273,163,,2,1
456,2020-01-10T23:17:19Z,2020-01-11T01:25:29Z,2020-01-11T01:25:29Z,5,68,18,,2,0
460,2020-01-11T02:28:51Z,2020-01-11T05:20:59Z,2020-01-11T05:20:59Z,2,15,4,"JoelEinbinder/webkit@f7d6b35
On Mac, we build mouse events via native events. So we have to translate from protocol/webkit modifier flags to NSEvent modifier flags.",2,0
461,2020-01-11T06:15:01Z,2020-01-11T16:37:51Z,2020-01-11T16:37:51Z,3,18,4,,2,0
463,2020-01-13T01:53:16Z,2020-01-13T21:32:45Z,2020-01-13T21:32:45Z,13,183,307,... and a handful of drive-by s,2,0
464,2020-01-13T06:23:18Z,2020-01-13T17:14:29Z,2020-01-13T17:14:29Z,8,33,5,,2,0
466,2020-01-13T18:46:59Z,2020-01-13T21:33:26Z,2020-01-13T21:33:26Z,45,346,277,,2,0
470,2020-01-13T22:10:53Z,2020-01-13T23:36:23Z,2020-01-13T23:36:23Z,2,9,1,,2,0
471,2020-01-13T22:27:55Z,2020-01-13T23:39:13Z,2020-01-13T23:39:13Z,3,39,14,,2,0
472,2020-01-13T22:40:36Z,2020-01-14T00:29:08Z,2020-01-14T00:29:08Z,2,53,11,,2,0
473,2020-01-13T23:26:04Z,2020-01-14T00:35:08Z,2020-01-14T00:35:08Z,2,444,73,yury-s/WebKit@87e0b39,2,0
475,2020-01-13T23:32:26Z,2020-01-14T01:39:44Z,2020-01-14T01:39:44Z,4,135,2,,2,0
476,2020-01-14T00:14:26Z,2020-01-14T01:15:43Z,2020-01-14T01:15:43Z,2,4,4,"readOnlyValue() was confusingly only the aria-readonly value. The real readonly value was determined by reading the canSetValueAttribute and enabled states.
JoelEinbinder/webkit@57d6598",2,0
481,2020-01-14T02:30:02Z,,2020-02-28T20:14:22Z,1,33,0,,3,2
482,2020-01-14T04:25:49Z,2020-01-14T06:08:35Z,2020-01-14T06:08:35Z,16,110,105,,2,0
486,2020-01-14T17:51:27Z,2020-01-14T19:46:09Z,2020-01-14T19:46:09Z,8,43,17,,2,0
489,2020-01-14T21:49:05Z,2020-01-16T17:32:59Z,2020-01-16T17:32:59Z,4,23,5,,2,0
491,2020-01-14T21:59:37Z,2020-01-14T23:34:44Z,2020-01-14T23:34:44Z,1,14,2,This is similar to chromium and firefox implementations.,2,0
